TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency,workflowRunId,workflowStepId
2026-09-03 06:35:10,1788417310162,anjnpul1.vercel.app/api/auth/me,GET,,200,zcp29-1788417310162-f853c75b896f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,production,main,MISS,function,/api/auth/me,anjnpul1.vercel.app,anjnpul1-97tbxvn0y-paulanjan3-yahooins-projects.vercel.app,dpl_7J6Ejk68dd2XRNfo5VoHPWmQcTdS,35,bom1,426,2048,,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,01M1JZMZET87PMFP6BG6J8REAY,zzA6VQJG8sYn,2,,
2026-09-03 06:35:08,1788417308317,anjnpul1.vercel.app/api/wages/month,GET,month=2026-03,200,wxvc6-1788417308317-c59c7268680c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-97tbxvn0y-paulanjan3-yahooins-projects.vercel.app,dpl_7J6Ejk68dd2XRNfo5VoHPWmQcTdS,54,bom1,426,2048,,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,01M1JZMXN8VK19XMQ0KX61YW4J,zzA6VQJG8sYn,1,,
2026-09-03 06:35:11,1788417311215,anjnpul1.vercel.app/api/wages/month,GET,month=2026-05,200,v9pcw-1788417308315-a0d6e05b3f59,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-97tbxvn0y-paulanjan3-yahooins-projects.vercel.app,dpl_7J6Ejk68dd2XRNfo5VoHPWmQcTdS,,,,,🔥 [Firebase Plugin] Firebase Admin SDK initialized for project: work-vs-payment,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,,,,,
2026-09-03 06:35:11,1788417311215,anjnpul1.vercel.app/api/wages/month,GET,month=2026-05,200,v9pcw-1788417308315-a0d6e05b3f59,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-97tbxvn0y-paulanjan3-yahooins-projects.vercel.app,dpl_7J6Ejk68dd2XRNfo5VoHPWmQcTdS,,,,,Initializing MongoDB connection via Nitro plugin...,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,,,,,
2026-09-03 06:35:11,1788417311215,anjnpul1.vercel.app/api/wages/month,GET,month=2026-05,200,v9pcw-1788417308315-a0d6e05b3f59,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-97tbxvn0y-paulanjan3-yahooins-projects.vercel.app,dpl_7J6Ejk68dd2XRNfo5VoHPWmQcTdS,,,,,Initializing PostgreSQL connection via Nitro plugin...,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,,,,,
2026-09-03 06:35:11,1788417311343,anjnpul1.vercel.app/api/wages/month,GET,month=2026-05,200,v9pcw-1788417308315-a0d6e05b3f59,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-97tbxvn0y-paulanjan3-yahooins-projects.vercel.app,dpl_7J6Ejk68dd2XRNfo5VoHPWmQcTdS,,,,,MongoDB connected.,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,,,,,
2026-09-03 06:35:11,1788417311350,anjnpul1.vercel.app/api/wages/month,GET,month=2026-05,200,v9pcw-1788417308315-a0d6e05b3f59,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-97tbxvn0y-paulanjan3-yahooins-projects.vercel.app,dpl_7J6Ejk68dd2XRNfo5VoHPWmQcTdS,,,,,MongoDB Connected: ac-iivdbdj-shard-00-02.pajrtmm.mongodb.net,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,,,,,
2026-09-03 06:35:08,1788417308315,anjnpul1.vercel.app/api/wages/month,GET,month=2026-05,200,v9pcw-1788417308315-a0d6e05b3f59,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-97tbxvn0y-paulanjan3-yahooins-projects.vercel.app,dpl_7J6Ejk68dd2XRNfo5VoHPWmQcTdS,3348,bom1,383,2048,,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,01M1JZMXNDY67XH11HDZVF6MTE,FO1ZhrYhoMqa,1,,
2026-09-03 06:35:08,1788417308315,anjnpul1.vercel.app/api/wages/month,GET,month=2026-06,200,r6wbj-1788417308315-facc34926700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-97tbxvn0y-paulanjan3-yahooins-projects.vercel.app,dpl_7J6Ejk68dd2XRNfo5VoHPWmQcTdS,60,bom1,425,2048,,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,01M1JZMXN72K2PGPBP729CVK5B,zzA6VQJG8sYn,1,,
2026-09-03 06:35:11,1788417311214,anjnpul1.vercel.app/api/wages/month,GET,month=2026-04,200,5j7pd-1788417308315-f0af58d261eb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-97tbxvn0y-paulanjan3-yahooins-projects.vercel.app,dpl_7J6Ejk68dd2XRNfo5VoHPWmQcTdS,,,,,🔥 [Firebase Plugin] Firebase Admin SDK initialized for project: work-vs-payment,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,,,,,
