TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency,workflowRunId,workflowStepId
2026-09-03 06:11:29,1788415889886,anjnpul1.vercel.app/api/wages/month,GET,month=2026-07,200,69hcd-1788415889886-61a0941d416b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,75,bom1,394,2048,,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,01M1JY9MF22VSJZD9XBH5ZC8WH,fC8rC9t5Cw4w,1,,
2026-09-03 06:11:28,1788415888747,anjnpul1.vercel.app/wages,GET,,200,78f5n-1788415888689-11da8d4919ae,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",info,production,main,MISS,function,/wages,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,,,,,⚠️ PostgreSQL connection failed: write CONNECT_TIMEOUT undefined:undefined,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,,,,,
2026-09-03 06:11:28,1788415888689,anjnpul1.vercel.app/wages,GET,,200,78f5n-1788415888689-11da8d4919ae,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,production,main,MISS,function,/wages,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,874,bom1,390,2048,,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,01M1JY9KAWNH7RYY9DY61SR072,fC8rC9t5Cw4w,1,,
2026-09-03 06:11:18,1788415878863,anjnpul1.vercel.app/api/wages/cheques,GET,month=2026-08,200,gxbdg-1788415878863-5af83e9021ec,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,production,main,MISS,function,/api/wages/cheques,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,83,bom1,388,2048,,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,01M1JY99PZDDSQZADWPMSWHFN6,fC8rC9t5Cw4w,1,,
2026-09-03 06:11:18,1788415878863,anjnpul1.vercel.app/api/wages/month,GET,month=2026-08,200,5zgfv-1788415878863-d83ad21d4123,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,36,bom1,385,2048,,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,01M1JY99PKFDPAS23RMCDX4KEV,ESv105PKaFPC,1,,
2026-09-03 06:11:09,1788415869871,anjnpul1.vercel.app/api/wages/month,GET,month=2026-08,200,rn5dk-1788415869871-ae18ddd33028,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,15,bom1,389,2048,,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,01M1JY90XRNZHSPNDWBPK42S1T,UxO7o1El5ktM,1,,
2026-09-03 06:11:12,1788415872388,anjnpul1.vercel.app/api/wages/month,GET,month=2026-05,200,5zgfv-1788415869870-dc47882acd17,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,,,,,🔥 [Firebase Plugin] Firebase Admin SDK initialized for project: work-vs-payment,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,,,,,
2026-09-03 06:11:12,1788415872388,anjnpul1.vercel.app/api/wages/month,GET,month=2026-05,200,5zgfv-1788415869870-dc47882acd17,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,,,,,Initializing MongoDB connection via Nitro plugin...,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,,,,,
2026-09-03 06:11:12,1788415872388,anjnpul1.vercel.app/api/wages/month,GET,month=2026-05,200,5zgfv-1788415869870-dc47882acd17,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,,,,,Initializing PostgreSQL connection via Nitro plugin...,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,,,,,
2026-09-03 06:11:12,1788415872505,anjnpul1.vercel.app/api/wages/month,GET,month=2026-05,200,5zgfv-1788415869870-dc47882acd17,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,,,,,MongoDB connected.,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,,,,,
2026-09-03 06:11:12,1788415872508,anjnpul1.vercel.app/api/wages/month,GET,month=2026-05,200,5zgfv-1788415869870-dc47882acd17,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,,,,,MongoDB Connected: ac-iivdbdj-shard-00-01.pajrtmm.mongodb.net,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,,,,,
2026-09-03 06:11:09,1788415869870,anjnpul1.vercel.app/api/wages/month,GET,month=2026-05,200,5zgfv-1788415869870-dc47882acd17,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,2443,bom1,383,2048,,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,01M1JY90YB61V0HEE2N36NZRG5,fC8rC9t5Cw4w,1,,
2026-09-03 06:11:12,1788415872609,anjnpul1.vercel.app/api/wages/month,GET,month=2026-07,200,2sk6b-1788415869870-15d94b9dd855,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,,,,,🔥 [Firebase Plugin] Firebase Admin SDK initialized for project: work-vs-payment,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,,,,,
2026-09-03 06:11:12,1788415872609,anjnpul1.vercel.app/api/wages/month,GET,month=2026-07,200,2sk6b-1788415869870-15d94b9dd855,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,,,,,Initializing MongoDB connection via Nitro plugin...,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,,,,,
2026-09-03 06:11:12,1788415872609,anjnpul1.vercel.app/api/wages/month,GET,month=2026-07,200,2sk6b-1788415869870-15d94b9dd855,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,,,,,Initializing PostgreSQL connection via Nitro plugin...,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,,,,,
2026-09-03 06:11:12,1788415872724,anjnpul1.vercel.app/api/wages/month,GET,month=2026-07,200,2sk6b-1788415869870-15d94b9dd855,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,,,,,MongoDB connected.,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,,,,,
2026-09-03 06:11:12,1788415872728,anjnpul1.vercel.app/api/wages/month,GET,month=2026-07,200,2sk6b-1788415869870-15d94b9dd855,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,,,,,MongoDB Connected: ac-iivdbdj-shard-00-01.pajrtmm.mongodb.net,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,,,,,
2026-09-03 06:11:09,1788415869870,anjnpul1.vercel.app/api/wages/month,GET,month=2026-07,200,2sk6b-1788415869870-15d94b9dd855,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,2661,bom1,384,2048,,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,01M1JY90XQYB0HQGPTBFEKVEVR,ESv105PKaFPC,1,,
2026-09-03 06:11:09,1788415869869,anjnpul1.vercel.app/api/wages/month,GET,month=2026-06,200,65r7c-1788415869869-f04f807db326,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,48,bom1,389,2048,,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,01M1JY90XRKHZ2TYNXS5PFZ3FZ,UxO7o1El5ktM,1,,
2026-09-03 06:11:09,1788415869868,anjnpul1.vercel.app/api/wages/month,GET,month=2026-04,200,pk7mr-1788415869868-f4472e3b2716,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,22,bom1,389,2048,,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,01M1JY90XSD9JX98BS9VRSCXVR,UxO7o1El5ktM,1,,
2026-09-03 06:11:09,1788415869868,anjnpul1.vercel.app/api/wages/month,GET,month=2026-03,200,lj4bh-1788415869868-a2bae43d18cd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,15,bom1,389,2048,,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,01M1JY90XHBJ33JJYDBJS66A30,UxO7o1El5ktM,1,,
2026-09-03 06:11:09,1788415869682,anjnpul1.vercel.app/api/wages/month,GET,month=2026-07,200,lj4bh-1788415869682-b7b260ddb593,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,80,bom1,391,2048,,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,01M1JY90QT1C7G1G7JYRXWF2NN,UxO7o1El5ktM,1,,
2026-09-03 06:11:09,1788415869681,anjnpul1.vercel.app/api/wages/month,GET,month=2026-08,200,nmr8s-1788415869681-a4501b9c77eb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,production,main,MISS,function,/api/wages/month,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,30,bom1,389,2048,,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,01M1JY90QSB8YNZXCZTVWDADS0,UxO7o1El5ktM,1,,
2026-09-03 06:10:59,1788415859370,anjnpul1.vercel.app/api/wages/eligible-employees,POST,,200,pm8hb-1788415859370-6acf3ce2a997,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,production,main,MISS,function,/api/wages/eligible-employees,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,196,bom1,388,2048,,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,01M1JY8PNPCGW60S87AT4YDAJC,UxO7o1El5ktM,1,,
2026-09-03 06:10:59,1788415859238,anjnpul1.vercel.app/api/wages/bulk,POST,,200,2sk6b-1788415859114-885f6bac99bf,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/wages/bulk,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,,,,,MongoDB connected.,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,,,,,
2026-09-03 06:10:59,1788415859238,anjnpul1.vercel.app/api/wages/bulk,POST,,200,2sk6b-1788415859114-885f6bac99bf,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/wages/bulk,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,,,,,MongoDB Connected: ac-iivdbdj-shard-00-00.pajrtmm.mongodb.net,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,,,,,
2026-09-03 06:10:59,1788415859114,anjnpul1.vercel.app/api/wages/bulk,POST,,200,2sk6b-1788415859114-885f6bac99bf,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,production,main,MISS,function,/api/wages/bulk,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,167,bom1,380,2048,,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,01M1JY8PDP6CHXPMDPWEACD322,UxO7o1El5ktM,1,,
2026-09-03 06:09:40,1788415780555,anjnpul1.vercel.app/api/auth/me,GET,,200,48b8q-1788415780555-4a56edce6c0e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,production,main,MISS,function,/api/auth/me,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,16,bom1,379,2048,,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,01M1JY69PK31M3D6WDWSSNRAHV,UxO7o1El5ktM,1,,
2026-09-03 06:09:35,1788415775006,anjnpul1.vercel.app/api/auth/me,GET,,200,w2xf4-1788415775006-6ecb619764ad,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,production,main,MISS,function,/api/auth/me,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,14,bom1,379,2048,,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,01M1JY649BRQ3TP4Y3Y2K3Q0RG,UxO7o1El5ktM,1,,
2026-09-03 06:09:34,1788415774906,anjnpul1.vercel.app/api/auth/me,GET,,200,hh9nh-1788415774906-b1220f1e388c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,production,main,MISS,function,/api/auth/me,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,27,bom1,378,2048,,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,01M1JY6460XBFWXP12XZ63NFD2,UxO7o1El5ktM,1,,
2026-09-03 06:09:34,1788415774740,anjnpul1.vercel.app/api/auth/me,GET,,200,gcnsf-1788415774740-ea1fa5075f44,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,production,main,MISS,function,/api/auth/me,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,94,bom1,380,2048,,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,01M1JY64144ZF7PAPY1C48RGR1,UxO7o1El5ktM,1,,
2026-09-03 06:07:41,1788415661725,anjnpul1.vercel.app/api/auth/me,GET,,200,7fwnj-1788415661725-31bbf87ae4ac,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,production,main,MISS,function,/api/auth/me,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,20,bom1,380,2048,,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,01M1JY2NN5YN59AZXPAX7TF8BJ,UxO7o1El5ktM,1,,
2026-09-03 06:07:41,1788415661633,anjnpul1.vercel.app/api/auth/me,GET,,200,59hwl-1788415661539-e3252d1c49f0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/auth/me,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,,,,,⚠️ PostgreSQL connection failed: write CONNECT_TIMEOUT undefined:undefined,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,,,,,
2026-09-03 06:07:41,1788415661539,anjnpul1.vercel.app/api/auth/me,GET,,200,59hwl-1788415661539-e3252d1c49f0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,production,main,MISS,function,/api/auth/me,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,97,bom1,398,2048,,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,01M1JY2NFPDYDBDQ715GR760CK,UxO7o1El5ktM,1,,
2026-09-03 06:03:00,1788415380296,anjnpul1.vercel.app/api/auth/me,GET,,200,b4m7j-1788415380209-c002e139efdc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/auth/me,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,,,,,[AuthService] Using Redis-bridged rotated token for user 6a116b908a70df2218b89cfa,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,,,,,
2026-09-03 06:03:00,1788415380311,anjnpul1.vercel.app/api/auth/me,GET,,200,b4m7j-1788415380209-c002e139efdc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/auth/me,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,,,,,"[Middleware] Auto-refresh successful (no access token, lockWinner=true)",prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,,,,,
2026-09-03 06:03:00,1788415380209,anjnpul1.vercel.app/api/auth/me,GET,,200,b4m7j-1788415380209-c002e139efdc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,production,main,MISS,function,/api/auth/me,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,35,bom1,395,2048,,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,01M1JXT2SACTWJ6GEXHMVE58HF,UxO7o1El5ktM,1,,
2026-09-03 06:03:00,1788415380141,anjnpul1.vercel.app/api/auth/me,GET,,200,gcnsf-1788415380067-6fdf8e3626eb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/auth/me,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,,,,,[AuthService] Using Redis-bridged rotated token for user 6a116b908a70df2218b89cfa,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,,,,,
2026-09-03 06:03:00,1788415380146,anjnpul1.vercel.app/api/auth/me,GET,,200,gcnsf-1788415380067-6fdf8e3626eb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/auth/me,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,,,,,"[Middleware] Auto-refresh successful (no access token, lockWinner=true)",prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,,,,,
2026-09-03 06:03:00,1788415380067,anjnpul1.vercel.app/api/auth/me,GET,,200,gcnsf-1788415380067-6fdf8e3626eb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",,production,main,MISS,function,/api/auth/me,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,62,bom1,405,2048,,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,01M1JXSZKPB9VXMGSTFKKNGCHB,UxO7o1El5ktM,2,,
2026-09-03 06:02:59,1788415379458,anjnpul1.vercel.app/api/auth/me,GET,,200,swrts-1788415377000-4ba2856d4405,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/auth/me,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,,,,,🔥 [Firebase Plugin] Firebase Admin SDK initialized for project: work-vs-payment,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,,,,,
2026-09-03 06:02:59,1788415379458,anjnpul1.vercel.app/api/auth/me,GET,,200,swrts-1788415377000-4ba2856d4405,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/auth/me,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,,,,,Initializing MongoDB connection via Nitro plugin...,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,,,,,
2026-09-03 06:02:59,1788415379458,anjnpul1.vercel.app/api/auth/me,GET,,200,swrts-1788415377000-4ba2856d4405,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/auth/me,anjnpul1.vercel.app,anjnpul1-6cylap42w-paulanjan3-yahooins-projects.vercel.app,dpl_2D4onNtkjF2V3T5KtGj9EsbMtJTw,,,,,Initializing PostgreSQL connection via Nitro plugin...,prj_RYPOLphWnODcCyuA8UfwJusJQ3q0,,,,,,,
